CrashID,CrashType,Severity
19952297,Multiple,1
19957003,Multiple,1
19951100,Single,1
19956047,Single,1
19953063,Multiple,1
19952031,Single,1
19951135,Multiple,1
19953101,Multiple,1
19952206,Multiple,2
19951365,Single,1
19952362,Multiple,2
19951460,Multiple,2
19951334,Multiple,1
19952224,Single,1
19951385,Multiple,1
19955066,Single,1
19951357,Multiple,1
19953011,Multiple,1
19952188,Multiple,1
19953121,Single,1
19954062,Multiple,1
19951220,Single,1
19953054,Single,1
19956006,Single,1
19951323,Multiple,1
19951025,Single,1
19956050,Multiple,1
19952167,Single,1
19957042,Single,1
19954066,Single,1
19952300,Single,1
19951222,Single,1
19952037,Single,1
19953016,Multiple,1
19952131,Multiple,1
19952018,Multiple,1
19953102,Single,1
19951438,Multiple,1
19953163,Single,1
19953364,Multiple,1
19951367,Single,1
19953352,Multiple,1
19951250,Single,1
19955003,Single,1
19953312,Single,1
19952306,Single,1
19952345,Single,1
19952025,Single,1
19954069,Single,1
19952243,Multiple,1
19951229,Single,1
19952254,Single,1
19951522,Multiple,1
19953099,Single,1
19954019,Single,1
19953358,Single,1
19955050,Single,1
19954013,Single,1
19955084,Single,1
19951466,Multiple,1
19951289,Multiple,1
19952241,Single,1
19952259,Single,1
19953100,Multiple,1
19951312,Single,1
19953057,Single,1
19951141,Single,1
19952298,Multiple,1
19952180,Single,1
19957002,Single,1
19952163,Multiple,1
19951330,Single,1
19951314,Multiple,1
19953369,Single,1
19953355,Single,1
19951082,Multiple,1
19952092,Single,1
19951304,Multiple,1
19951232,Multiple,1
19951084,Multiple,1
19952146,Multiple,1
19956007,Multiple,1
19952233,Multiple,1
19951411,Multiple,1
19955094,Single,1
19955035,Single,1
19953381,Multiple,1
19951297,Single,1
19952028,Single,1
19955114,Single,1
19951300,Single,1
19955086,Single,1
19951370,Single,1
19953406,Single,1
19951408,Single,2
19951180,Single,1
19955071,Single,1
19951191,Single,1
19952214,Multiple,1
19951072,Single,1
19951208,Multiple,1
19951479,Single,1
19955023,Single,2
19952245,Single,1
19951293,Multiple,1
19951470,Single,2
19953289,Multiple,1
19954041,Single,1
19953251,Single,1
19953267,Multiple,3
19952265,Single,1
19956048,Multiple,1
19951310,Multiple,1
19951535,Multiple,1
19951190,Single,1
19953337,Multiple,1
19953093,Multiple,3
19951223,Single,1
19953295,Single,1
19951010,Multiple,1
19955130,Single,1
19951319,Single,1
19956025,Multiple,2
19951071,Multiple,1
19951483,Multiple,1
19953346,Single,1
19954102,Multiple,1
19953154,Multiple,1
19951159,Multiple,1
19954054,Single,1
19951216,Multiple,1
19951253,Multiple,1
19953165,Multiple,2
19952060,Multiple,1
19951170,Single,1
19952322,Multiple,1
19953126,Single,1
19951231,Single,1
19951041,Multiple,1
19956003,Multiple,1
19955187,Single,1
19951146,Single,1
19951081,Multiple,1
19951496,Single,1
19951283,Single,1
19951001,Single,1
19953138,Multiple,1
19951454,Multiple,1
19955046,Multiple,1
19952007,Single,1
19951341,Single,1
19951017,Multiple,1
19951040,Single,1
19953005,Single,1
19956040,Multiple,1
19953396,Single,1
19953013,Single,1
19951393,Multiple,1
19954084,Multiple,2
19953046,Multiple,1
19951271,Single,1
19952324,Single,1
19951446,Single,1
19951549,Multiple,1
19954145,Single,1
19951550,Multiple,1
19951521,Single,1
19951510,Single,1
19956015,Single,1
19953007,Multiple,1
19954012,Multiple,1
19952237,Multiple,1
19951274,Single,1
19953303,Multiple,1
19953151,Single,1
19952240,Multiple,1
19954159,Multiple,1
19955124,Single,1
19953072,Multiple,1
19957016,Single,1
19957006,Single,1
19956039,Multiple,1
19952140,Multiple,1
19951542,Multiple,1
19953079,Single,1
19957053,Multiple,1
19952287,Multiple,1
19955040,Multiple,1
19951440,Single,1
19951320,Multiple,1
19954101,Multiple,1
19955149,Multiple,1
19955188,Multiple,1
19952002,Single,1
19951354,Single,1
19955015,Single,1
19951444,Single,1
19953141,Single,1
19952273,Multiple,2
19952133,Single,1
19955100,Single,4
19955190,Single,1
19953227,Single,1
19954043,Single,1
19953047,Single,1
19951361,Multiple,1
19951046,Single,1
19952011,Single,1
19951211,Multiple,1
19952336,Single,1
19953186,Multiple,1
19951089,Single,1
19952361,Multiple,1
19951402,Multiple,1
19951206,Single,1
19953207,Single,1
19953059,Single,1
19952186,Multiple,1
19951318,Single,1
19954001,Single,1
19952360,Multiple,1
19951129,Single,1
19953128,Single,1
19951068,Single,1
19951246,Single,1
19955146,Single,1
19951259,Single,1
19951279,Single,1
19954050,Single,1
19953199,Multiple,1
19953374,Single,3
19953075,Multiple,1
19951484,Multiple,4
19953164,Multiple,1
19953131,Single,1
19955171,Single,1
19953056,Multiple,1
19955111,Multiple,1
19952305,Multiple,1
19952334,Single,1
19951195,Multiple,1
19954103,Single,2
19955051,Multiple,1
19952093,Single,1
19955175,Multiple,2
19955110,Single,1
19951456,Single,1
19951541,Single,1
19953208,Single,1
19951200,Single,1
19951523,Single,1
19952330,Multiple,1
19953300,Single,1
19955113,Single,1
19951282,Single,1
19951555,Single,1
19953264,Multiple,1
19951465,Single,1
19953324,Multiple,1
19953191,Single,2
19951104,Single,1
19952127,Single,1
19952040,Single,1
19952016,Multiple,1
19956046,Single,1
19951530,Multiple,1
19956018,Multiple,1
19951397,Multiple,1
19951043,Single,1
19951166,Multiple,1
19951027,Multiple,1
19953288,Single,1
19951054,Multiple,1
19951065,Multiple,1
19951508,Multiple,3
19955116,Multiple,1
19956030,Multiple,1
19952175,Multiple,1
19951224,Multiple,2
19952170,Multiple,1
19952010,Multiple,1
19952098,Single,1
19953068,Multiple,1
19952190,Single,1
19953193,Single,1
19955137,Multiple,1
19951019,Single,1
19955131,Single,1
19952283,Multiple,1
19951336,Multiple,1
19957049,Single,1
19951372,Single,1
19953184,Single,1
19952091,Multiple,1
19952268,Multiple,1
19951369,Multiple,1
19951461,Single,1
19957034,Multiple,2
19954005,Single,1
19953073,Single,1
19953220,Multiple,1
19951044,Single,1
19955036,Multiple,1
19952130,Multiple,2
19953385,Multiple,1
19952321,Multiple,1
19952109,Multiple,2
19952219,Multiple,1
19954149,Single,1
19954146,Single,1
19952166,Single,1
19955091,Single,1
19953050,Multiple,1
19952049,Multiple,1
19953034,Multiple,1
19951395,Single,1
19951285,Single,1
19957055,Multiple,1
19953398,Single,1
19952303,Single,1
19952054,Single,1
19955043,Multiple,1
19952213,Multiple,1
19954004,Single,1
19953124,Multiple,1
19955048,Single,1
19955112,Multiple,1
19955060,Multiple,1
19953328,Multiple,1
19955033,Multiple,1
19956019,Multiple,1
19951070,Single,1
19955077,Multiple,1
19952150,Single,1
19952312,Multiple,1
19953175,Multiple,1
19954081,Multiple,2
19954073,Single,1
19952331,Multiple,1
19953120,Single,1
19951035,Multiple,1
19952304,Multiple,1
19952177,Multiple,1
19952097,Multiple,1
19951047,Multiple,1
19952090,Multiple,1
19951034,Multiple,1
19952284,Single,1
19951021,Single,1
19952249,Single,1
19953201,Single,2
19955121,Multiple,1
19955038,Single,1
19956014,Single,1
19953130,Single,1
19952124,Single,1
19952051,Multiple,1
19953344,Single,1
19953221,Multiple,1
19955006,Single,1
19953287,Single,1
19953065,Multiple,1
19951307,Single,1
19955002,Single,1
19954009,Multiple,2
19952176,Multiple,1
19952055,Single,1
19953386,Single,1
19952058,Multiple,1
19953174,Multiple,1
19953009,Single,1
19951011,Multiple,1
19957039,Single,1
19951058,Multiple,1
19952012,Single,1
19954036,Single,1
19953266,Single,1
19952313,Single,1
19951537,Single,1
19954003,Single,1
19955059,Single,1
19953392,Multiple,1
19953397,Single,1
19953202,Single,1
19951391,Multiple,1
19954087,Single,1
19954138,Single,1
19955099,Single,1
19956044,Single,1
19951053,Single,1
19951049,Single,1
19955180,Multiple,1
19953215,Single,1
19953291,Multiple,1
19954015,Multiple,2
19954123,Single,1
19951033,Single,1
19951435,Single,1
19951524,Multiple,1
19954107,Multiple,1
19951248,Single,1
19954078,Single,1
19952003,Multiple,2
19951299,Multiple,2
19951006,Single,1
19953382,Single,1
19953082,Single,1
19957017,Single,1
19953097,Single,1
19954059,Single,1
19951482,Single,1
19953018,Single,1
19951126,Single,1
19953329,Single,1
19953030,Single,1
19951328,Multiple,1
19951197,Single,1
19951225,Multiple,1
19953270,Multiple,1
19953339,Single,1
19955182,Multiple,1
19952355,Multiple,2
19952231,Single,1
19953108,Single,1
19952172,Multiple,1
19951505,Multiple,1
19953092,Single,1
19953297,Single,1
19952291,Multiple,2
19952253,Single,1
19955144,Single,1
19952013,Single,2
19951228,Multiple,2
19953153,Multiple,1
19951427,Multiple,1
19956026,Single,1
19951384,Single,1
19953032,Single,1
19951024,Single,1
19952142,Single,1
19953078,Multiple,1
19953133,Multiple,1
19954037,Single,1
19952027,Multiple,1
19953089,Single,1
19951155,Single,1
19952062,Single,3
19954032,Single,1
19953139,Single,1
19951276,Single,1
19955018,Single,1
19955009,Single,2
19951204,Multiple,1
19952217,Single,1
19953041,Single,1
19953302,Multiple,1
19953206,Multiple,1
19955184,Multiple,1
19951434,Multiple,1
19952089,Single,1
19951247,Single,1
19951269,Single,1
19951243,Multiple,1
19951407,Single,1
19952342,Single,2
19955008,Single,1
19946041,Single,1
19941097,Single,1
19945104,Single,1
19941205,Multiple,1
19941194,Multiple,2
19945048,Single,1
19941277,Multiple,1
19942238,Single,1
19941439,Multiple,2
19941407,Multiple,2
19943029,Multiple,2
19942241,Single,1
19943012,Single,1
19943174,Single,1
19942304,Multiple,1
19942106,Single,1
19941383,Multiple,1
19942047,Multiple,1
19941170,Multiple,1
19943329,Single,1
19943179,Multiple,1
19943014,Multiple,1
19944075,Multiple,1
19945064,Multiple,1
19942049,Single,1
19945036,Single,1
19945171,Multiple,1
19943227,Single,1
19943205,Single,1
19943318,Single,1
19941330,Multiple,1
19943116,Multiple,1
19943215,Multiple,1
19941356,Single,1
19945168,Single,1
19945182,Single,2
19945001,Multiple,1
19944002,Single,1
19942300,Single,1
19942290,Multiple,1
19942067,Single,1
19942098,Multiple,3
19941207,Multiple,1
19942301,Multiple,1
19942150,Single,1
19941452,Multiple,1
19948006,Single,1
19944088,Multiple,1
19946017,Single,1
19941229,Single,2
19946003,Single,1
19942003,Single,1
19941028,Single,1
19941371,Single,1
19947028,Single,1
19943234,Single,1
19941006,Multiple,1
19942265,Single,1
19941169,Multiple,1
19943090,Multiple,1
19943033,Multiple,1
19941209,Multiple,1
19942217,Single,1
19943360,Single,1
19942151,Single,1
19943097,Single,1
19942024,Single,1
19943095,Multiple,1
19941190,Multiple,1
19947005,Single,1
19945010,Single,1
19941242,Single,1
19943084,Single,1
19941272,Single,1
19945194,Multiple,1
19943346,Single,1
19941384,Multiple,1
19941474,Multiple,1
19943114,Multiple,1
19942135,Single,1
19942259,Multiple,1
19941542,Multiple,1
19945146,Single,1
19947013,Single,1
19944124,Multiple,2
19941056,Single,1
19941234,Multiple,1
19944070,Multiple,2
19944091,Single,1
19945176,Multiple,1
19941378,Multiple,1
19943246,Single,1
19943066,Single,1
19943085,Single,1
19941013,Multiple,4
19941319,Single,1
19943207,Multiple,1
19941470,Single,1
19945183,Single,1
19943214,Single,1
19942153,Single,1
19941546,Multiple,2
19943261,Multiple,2
19941355,Single,1
19941007,Multiple,1
19946007,Multiple,1
19943260,Single,1
19941150,Single,1
19941178,Single,1
19945167,Multiple,1
19942185,Multiple,1
19941108,Multiple,1
19942334,Single,1
19941248,Single,1
19945102,Single,1
19941164,Single,1
19945040,Single,1
19941448,Single,1
19941113,Single,1
19943221,Single,1
19943196,Multiple,2
19943286,Multiple,1
19941186,Multiple,3
19943018,Multiple,1
19942141,Single,1
19943306,Single,1
19942227,Single,1
19941459,Single,1
19941365,Single,1
19942271,Multiple,1
19942313,Single,1
19943025,Single,1
19942082,Multiple,1
19943139,Multiple,1
19941122,Multiple,1
19941522,Single,1
19943183,Multiple,2
19942339,Single,1
19941333,Single,2
19941087,Single,1
19941160,Multiple,2
19941233,Multiple,3
19946029,Multiple,1
19947020,Single,1
19944065,Single,2
19941426,Single,1
19943233,Single,1
19941533,Multiple,1
19942062,Multiple,1
19942322,Multiple,1
19941019,Single,1
19943321,Multiple,1
19941484,Single,1
19942191,Multiple,1
19941548,Single,1
19942017,Single,1
19942286,Single,1
19947022,Single,1
19945126,Single,1
19943151,Multiple,1
19943134,Single,1
19944007,Single,1
19941429,Single,1
19947015,Single,1
19942174,Multiple,1
19947026,Single,1
19941271,Single,2
19945044,Single,1
19944104,Single,2
19943182,Single,2
19943073,Multiple,2
19943021,Multiple,1
19941059,Multiple,1
19941048,Single,1
19943209,Multiple,1
19942155,Single,1
19943154,Multiple,1
19941521,Multiple,1
19942092,Single,1
19941518,Multiple,3
19943181,Multiple,2
19941095,Multiple,1
19941289,Single,1
19942318,Multiple,1
19942277,Single,1
19941080,Single,1
19948011,Multiple,1
19943249,Single,1
19941507,Single,1
19942035,Single,1
19942034,Single,1
19942228,Single,1
19941348,Multiple,2
19942169,Single,1
19946038,Single,1
19941184,Single,1
19943252,Single,1
19943036,Single,1
19943226,Single,1
19941530,Multiple,1
19944006,Single,1
19942037,Single,1
19942022,Single,1
19942216,Multiple,1
19941041,Single,1
19943280,Single,1
19944128,Single,1
19941491,Single,1
19943238,Single,1
19941480,Multiple,1
19942007,Multiple,2
19942315,Multiple,1
19944095,Single,1
19943187,Single,1
19946019,Single,1
19941351,Multiple,4
19947011,Multiple,1
19941173,Multiple,1
19941323,Multiple,1
19941395,Multiple,1
19943262,Single,1
19944123,Single,1
19941015,Multiple,1
19945052,Multiple,1
19941404,Multiple,1
19943168,Single,1
19941112,Single,1
19942214,Single,1
19941495,Single,1
19944050,Multiple,1
19944120,Single,1
19943070,Multiple,1
19941127,Multiple,1
19941120,Multiple,1
19944096,Multiple,1
19945153,Multiple,1
19943212,Multiple,1
19942326,Multiple,1
19943005,Single,1
19945141,Single,1
19945124,Multiple,3
19941311,Multiple,2
19943130,Multiple,1
19945181,Single,1
19941551,Multiple,1
19943348,Single,1
19941040,Single,1
19944085,Single,1
19945123,Single,1
19945013,Single,1
19942079,Multiple,1
19941033,Multiple,1
19942260,Multiple,1
19941400,Multiple,1
19941430,Single,1
19944105,Multiple,1
19943146,Multiple,1
19945140,Multiple,1
19942292,Single,1
19946051,Multiple,1
19942171,Multiple,1
19945152,Single,1
19941221,Single,1
19942021,Multiple,1
19945166,Single,1
19944019,Single,3
19945116,Single,1
19943295,Multiple,1
19943328,Single,1
19941114,Multiple,1
19941517,Single,1
19945053,Single,1
19941031,Single,1
19945021,Multiple,2
19942179,Single,1
19945139,Multiple,1
19942168,Single,1
19941453,Multiple,1
19941143,Single,1
19941501,Multiple,1
19941376,Multiple,2
19943206,Multiple,1
19941332,Multiple,1
19945057,Multiple,1
19941419,Multiple,2
19941199,Single,2
19941520,Single,1
19945033,Single,1
19941140,Multiple,1
19942158,Single,1
19941116,Single,3
19941174,Single,1
19943048,Single,1
19943104,Multiple,2
19943292,Multiple,1
19941267,Multiple,2
19942258,Multiple,1
19943031,Multiple,1
19944013,Single,1
19943211,Single,1
19945162,Single,1
19941145,Single,1
19943020,Multiple,1
19941312,Single,1
19945030,Multiple,1
19942294,Single,1
19941476,Multiple,1
19945131,Single,2
19945072,Single,1
19945095,Single,1
19941149,Multiple,1
19941222,Single,1
19942138,Multiple,1
19942116,Single,1
19945161,Single,1
19941057,Multiple,1
19942210,Multiple,1
19942256,Multiple,1
19941299,Multiple,1
19942202,Single,1
19942018,Single,1
19943255,Multiple,1
19945060,Single,1
19941147,Multiple,1
19943123,Multiple,1
19943015,Multiple,1
19948015,Single,1
19942234,Single,1
19941310,Multiple,1
19943166,Single,1
19944058,Multiple,1
19941036,Single,1
19941510,Multiple,1
19942081,Multiple,2
19941192,Multiple,1
19941344,Multiple,1
19941225,Single,1
19945134,Multiple,1
19941540,Multiple,1
19945110,Single,2
19942327,Single,1
19942147,Single,1
19943355,Single,12
19944136,Single,1
19942274,Multiple,1
19945018,Single,1
19943364,Single,1
19941104,Multiple,1
19943325,Multiple,1
19943354,Multiple,1
19941361,Single,1
19945109,Multiple,1
19943091,Multiple,1
19944112,Single,1
19945027,Single,1
19941362,Multiple,2
19941406,Single,1
19945038,Single,1
19944114,Single,1
19945066,Single,1
19941134,Single,1
19942066,Single,1
19941487,Single,2
19945150,Single,1
19941477,Single,2
19941216,Multiple,1
19941534,Multiple,2
19943153,Multiple,1
19941148,Multiple,2
19942195,Multiple,2
19941284,Single,1
19941102,Single,1
19944071,Single,1
19943264,Single,1
19941064,Multiple,1
19943175,Multiple,2
19945019,Multiple,1
19941204,Multiple,1
19943347,Single,1
19942159,Multiple,1
19941038,Single,1
19944012,Multiple,1
19941167,Multiple,2
19943144,Single,1
19943094,Multiple,1
19941249,Single,1
19944121,Single,1
19941485,Multiple,1
19945043,Single,1
19943213,Single,1
19942132,Single,1
19942115,Multiple,1
19943245,Single,1
19941469,Single,1
19943340,Single,1
19944035,Single,1
19942041,Single,1
19941024,Single,1
19941029,Single,1
19942031,Single,1
19946043,Single,1
19941091,Single,1
19941321,Single,1
19943254,Multiple,1
19941431,Single,1
19941009,Single,1
19943004,Single,2
19943210,Single,1
19941172,Multiple,1
19945170,Single,1
19943270,Multiple,1
19943278,Single,1
19946052,Single,2
19945067,Single,1
19941103,Single,1
19941308,Multiple,1
19943111,Multiple,1
19941454,Multiple,1
19941443,Multiple,1
19941046,Multiple,4
19944133,Multiple,1
19941392,Single,1
19943217,Multiple,1
19941106,Multiple,1
19943128,Multiple,1
19946012,Multiple,1
19941366,Single,1
19942054,Single,1
19943063,Single,1
19945192,Multiple,1
19943311,Single,1
19943098,Multiple,1
19943251,Multiple,1
19941066,Multiple,1
19945016,Multiple,1
19941071,Single,1
19943178,Single,1
19943143,Single,1
19943026,Single,1
19943109,Multiple,1
19943117,Single,1
19941387,Single,1
19942289,Single,1
19942157,Single,1
19941005,Multiple,1
19941398,Single,1
19943253,Multiple,1
19941268,Single,1
19941413,Single,1
19941002,Single,1
19947006,Single,1
19941037,Single,2
19943127,Multiple,2
19941381,Multiple,1
19941063,Single,1
19943056,Multiple,2
19941021,Multiple,1
19942224,Multiple,3
19946009,Multiple,1
19941245,Multiple,1
19943044,Single,1
19943198,Multiple,2
19943301,Multiple,1
19943045,Multiple,1
19944131,Multiple,1
19944008,Single,1
19941259,Single,1
19943050,Single,1
19941179,Single,1
19941270,Multiple,1
19941128,Single,1
19941375,Single,1
19941014,Single,1
19943281,Single,1
19943030,Multiple,1
19943357,Multiple,1
19945045,Multiple,1
19943362,Single,1
19942020,Multiple,1
19943140,Single,1
19944003,Single,1
19944056,Single,1
19941181,Multiple,1
19941411,Single,1
19948003,Single,1
19945034,Multiple,1
19941296,Single,1
19945051,Single,1
19943118,Single,1
19946026,Multiple,1
19942222,Single,1
19943002,Multiple,1
19944082,Single,1
19945174,Single,1
19943349,Single,1
19941434,Single,1
19943276,Single,1
19942223,Multiple,1
19941115,Single,1
19941393,Multiple,1
19942192,Multiple,1
19944023,Multiple,1
19941161,Multiple,2
19945035,Single,1
19943057,Single,1
19941265,Single,2
19941457,Single,1
19941210,Single,3
19945094,Multiple,1
19941162,Single,1
19941490,Single,1
19943083,Single,1
19945069,Single,1
19941486,Multiple,3
19943239,Single,1
19945078,Single,1
19943358,Single,1
19947027,Single,1
19945113,Single,1
19945137,Multiple,1
19941047,Single,1
19943289,Multiple,1
19941324,Single,1
19944029,Multiple,1
19941524,Single,1
19942299,Multiple,1
19943125,Single,1
19945054,Multiple,1
19943199,Single,1
19944004,Single,1
19942309,Multiple,1
19941447,Multiple,1
19941297,Multiple,1
19941166,Single,1
19943277,Single,1
19943244,Single,1
19945037,Single,1
19947025,Single,1
19944053,Multiple,1
19943232,Multiple,1
19942052,Multiple,1
19945055,Single,1
19941425,Multiple,1
19942044,Single,1
19941133,Multiple,1
19942268,Multiple,2
19943137,Single,1
19942266,Multiple,1
19942319,Single,1
19942178,Single,1
19943148,Single,1
19941300,Multiple,2
19946022,Single,1
19944132,Single,1
19943028,Single,2
19941334,Single,1
19941535,Single,1
19943287,Multiple,1
19946021,Multiple,2
19944072,Single,1
19944140,Multiple,1
19945132,Single,1
19945108,Multiple,1
19945047,Single,1
19942196,Single,1
19941360,Single,1
19944015,Single,1
19946020,Single,1
19943142,Single,2
19943356,Multiple,1
19945100,Multiple,1
19942154,Multiple,1
19945031,Multiple,2
19945121,Single,1
19944052,Multiple,1
19948001,Multiple,1
19941433,Multiple,1
19942181,Single,1
19943150,Single,1
19944125,Single,1
19943072,Single,1
19941200,Multiple,2
19941465,Multiple,2
19941241,Single,1
19945008,Single,1
19945172,Multiple,1
19944042,Multiple,1
19943248,Multiple,1
19944107,Single,1
19943222,Multiple,1
19942128,Single,1
19943186,Multiple,1
19941320,Multiple,1
19945158,Single,1
19941060,Single,1
19945099,Single,1
19945195,Single,1
19943164,Single,1
19941246,Single,1
19941212,Single,1
19941101,Multiple,1
19942039,Single,1
19941092,Single,1
19943185,Multiple,1
19946001,Multiple,1
19945112,Multiple,1
19945020,Single,1
19942338,Multiple,1
19944083,Single,1
19942253,Single,1
19947001,Single,1
19942248,Multiple,1
19942014,Multiple,1
19948014,Multiple,1
19943051,Multiple,1
19942329,Single,1
19944143,Single,1
19941189,Single,1
19943169,Multiple,1
19944061,Single,1
19945068,Multiple,2
19942203,Single,1
19941023,Single,1
19943042,Single,1
19945154,Single,1
19943173,Single,1
19946013,Single,1
19943023,Multiple,1
19942004,Multiple,1
19941322,Multiple,2
19947023,Single,1
19944040,Single,1
19942060,Multiple,1
19943172,Multiple,1
19941078,Multiple,1
19946008,Multiple,1
19947004,Single,1
19941515,Single,1
19942100,Single,2
19941498,Multiple,1
19941396,Single,1
19943041,Single,1
19941331,Single,1
19947010,Single,1
19942220,Single,1
19941168,Multiple,1
19947014,Single,2
19942019,Single,1
19943197,Multiple,1
19942293,Single,1
19941213,Multiple,1
19943161,Single,1
19941035,Single,1
19941076,Single,1
19941004,Multiple,1
19945015,Multiple,1
19941224,Single,1
19941084,Single,1
19941256,Multiple,1
19942218,Multiple,1
19942059,Single,1
19941144,Multiple,1
19943077,Single,1
19942175,Multiple,1
19945081,Single,1
19941475,Single,1
19941171,Single,1
19945050,Single,1
19942206,Multiple,4
19945163,Single,1
19945103,Single,1
19943152,Single,1
19944032,Single,1
19942242,Single,1
19941389,Single,2
19944106,Single,1
19941250,Single,1
19942208,Single,1
19943240,Multiple,1
19942190,Multiple,1
19945135,Single,1
19943326,Multiple,1
19942302,Multiple,2
19942134,Multiple,1
19945142,Multiple,1
19945165,Single,1
19942198,Multiple,1
19945084,Single,1
19941201,Multiple,1
19943229,Single,3
19943350,Multiple,1
19943257,Single,1
19944084,Single,1
19943162,Single,1
19945071,Single,1
19942261,Multiple,1
19942083,Single,1
19942033,Single,1
19941549,Multiple,1
19943230,Single,1
19941285,Single,1
19943267,Multiple,2
19943247,Single,1
19943200,Multiple,1
19943323,Multiple,1
19943071,Multiple,1
19943017,Single,1
19946039,Single,1
19947009,Single,1
19944014,Single,1
19945169,Single,1
19943147,Single,1
19941260,Single,1
19942314,Single,1
19943303,Multiple,1
19943170,Multiple,1
19943298,Single,1
19942264,Single,1
19941238,Single,1
19941278,Single,1
19942201,Single,1
19943093,Single,1
19942200,Multiple,2
19941283,Single,1
19941055,Multiple,1
19941298,Single,1
19945114,Multiple,1
19941151,Single,1
19942197,Single,1
19944094,Multiple,1
19941445,Single,1
19944030,Single,1
19945179,Single,1
19942122,Single,1
19943250,Single,1
19943272,Multiple,1
19941281,Multiple,1
19942257,Multiple,1
19945039,Multiple,1
19943108,Single,1
19943330,Single,1
19941061,Multiple,2
19943078,Single,1
19941129,Multiple,1
19941052,Single,1
19943054,Single,1
19942176,Multiple,1
19945193,Single,1
19943010,Single,1
19945122,Single,1
19941328,Single,1
19941359,Single,1
19946033,Multiple,1
19941318,Single,2
19944135,Single,1
19943351,Single,1
19945120,Single,1
19943039,Single,1
19941377,Multiple,1
19941541,Multiple,1
19945097,Multiple,1
19943034,Multiple,2
19941176,Single,1
19941157,Single,1
19942013,Multiple,1
19944031,Multiple,1
19942093,Multiple,1
19947007,Single,1
19944016,Multiple,1
19941388,Single,1
19941405,Multiple,1
19941042,Multiple,2
19943184,Single,1
19943113,Multiple,1
19944060,Single,1
19943223,Multiple,1
19941202,Multiple,1
19943060,Multiple,3
19945082,Multiple,1
19945056,Single,2
19941341,Single,1
19943302,Single,1
19941211,Single,1
19944001,Multiple,1
19941032,Single,1
19942125,Multiple,1
19941544,Multiple,1
19945058,Single,1
19942232,Single,1
19943087,Multiple,1
19942061,Multiple,1
19941027,Multiple,1
19941527,Multiple,1
19941390,Multiple,1
19941264,Single,1
19941288,Single,1
19945173,Multiple,1
19945061,Multiple,1
19942328,Multiple,1
19941523,Single,1
19945023,Single,1
19944118,Single,2
19941345,Single,1
19941124,Multiple,1
19945085,Single,1
19944142,Single,1
19941119,Single,1
19944049,Single,1
19942221,Single,1
19942130,Single,1
19941422,Single,1
19942204,Single,4
19943149,Single,1
19945118,Single,1
19944113,Multiple,1
19943107,Multiple,2
19942015,Single,2
19944126,Single,1
19942340,Single,1
19942127,Multiple,1
19941158,Single,1
19946046,Multiple,1
19941352,Single,1
19946040,Multiple,1
19944051,Single,1
19942337,Single,1
19942273,Multiple,1
19941094,Single,1
19941349,Single,1
19941188,Single,1
19941385,Single,1
19945076,Multiple,1
19943079,Multiple,1
19941423,Multiple,2
19943092,Single,1
19946015,Multiple,1
19946035,Multiple,2
19943001,Single,1
19945083,Multiple,1
19944139,Single,1
19942330,Single,1
19942243,Multiple,1
19945022,Single,1
19943191,Multiple,1
19944109,Single,1
19941401,Single,1
19942124,Multiple,1
19941428,Multiple,1
19941494,Multiple,3
19943284,Multiple,1
19947032,Single,1
19941068,Multiple,1
19941198,Single,1
19942085,Multiple,1
19945117,Single,1
19942030,Multiple,1
19943310,Multiple,1
19942194,Multiple,1
19944038,Multiple,1
19945107,Single,1
19941273,Single,1
19941214,Single,1
19943160,Single,1
19941067,Multiple,1
19943171,Single,1
19944110,Single,1
19942239,Single,1
19941464,Single,1
19941082,Single,1
19942291,Single,1
19946014,Single,1
19943086,Single,1
19946005,Single,1
19941203,Single,1
19941294,Single,1
19943208,Single,1
19942172,Multiple,1
19941054,Single,1
19941098,Single,1
19941415,Single,1
19943101,Single,1
19944076,Multiple,1
19942211,Multiple,1
19943112,Multiple,1
19942312,Multiple,1
19941552,Single,1
19945106,Multiple,1
19941372,Single,1
19941187,Single,1
19943320,Single,1
19941539,Single,1
19942343,Multiple,1
19941451,Multiple,1
19945079,Single,1
19946027,Single,1
19941132,Single,1
19941065,Single,1
19943009,Multiple,1
19942096,Multiple,1
19945026,Multiple,1
19945024,Single,1
19941449,Single,1
19943124,Single,1
19943263,Multiple,1
19941280,Single,1
19941373,Multiple,1
19942006,Multiple,1
19941483,Single,1
19945130,Multiple,1
19942042,Single,1
19943225,Single,1
19943314,Multiple,1
19942236,Multiple,1
19944134,Single,1
19941526,Single,1
19945127,Single,1
19941489,Single,1
19942103,Multiple,1
19943177,Multiple,1
19944011,Multiple,1
19943291,Multiple,1
19944048,Multiple,3
19943293,Multiple,1
19942164,Multiple,1
19943308,Multiple,1
19947021,Single,1
19942012,Single,1
19948013,Single,2
19941030,Single,1
19941123,Single,1
19943019,Single,2
19945074,Single,1
19943327,Single,1
19943220,Single,1
19943268,Multiple,2
19942246,Multiple,1
19942297,Multiple,3
19942089,Multiple,1
19941481,Multiple,1
19944066,Multiple,1
19941282,Multiple,1
19943131,Multiple,1
19941217,Multiple,1
19946023,Single,1
19942311,Single,1
19942057,Multiple,1
19946036,Single,1
19942126,Single,1
19943024,Single,1
19943062,Multiple,1
19943319,Multiple,1
